2023-04-19 11:37:53,494:INFO:Row: ['uniform', '1000', '0', '28.77443105'], Mean: 14.425891212958177, Standard deviation: 8.265355383213688, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,724:INFO:Row: ['normal', '1000', '77.10004943', '47.55957135'], Mean: 77.59829982165324, Standard deviation: 46.39011715153675, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,724:INFO:Row: ['binomial', '1000', '287', '0.172266023'], Mean: 49.689, Standard deviation: 6.399396768446226, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,724:INFO:Row: ['poisson', '100000', '41', ''], Mean: 41.00201, Standard deviation: 6.407414920223287, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,741:INFO:Row: ['normal', '100000', '61.76457271', '12.94905587'], Mean: 61.73225134373414, Standard deviation: 12.945903222114326, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,741:INFO:Row: ['normal', '10000', '32.6358987', '6.567063993'], Mean: 32.71292606373819, Standard deviation: 6.545498030276959, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,742:INFO:Row: ['poisson', '1000', '72', ''], Mean: 71.85, Standard deviation: 8.396278937719972, Time elapsed: 0.000501 seconds
2023-04-19 11:38:03,742:INFO:Row: ['binomial', '1000', '383', '0.26676458'], Mean: 102.673, Standard deviation: 8.877053058307133, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,742:INFO:Row: ['uniform', '1000', '0', '25.23237166'], Mean: 11.964952313581263, Standard deviation: 7.196131576048573, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,742:INFO:Row: ['uniform', '10000', '0', '36.77290939'], Mean: 18.282857162751565, Standard deviation: 10.63334002891074, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,742:INFO:Row: ['poisson', '100000', '98', ''], Mean: 97.98853, Standard deviation: 9.901660387990491, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,742:INFO:Row: ['weibull', '10000', '0.352327232', ''], Mean: 4.948622818001347, Standard deviation: 17.843041474629995, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['poisson', '100000', '99', ''], Mean: 99.03618, Standard deviation: 9.962675895942816, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['weibull', '100000', '0.822556653', ''], Mean: 1.1123271420803267, Standard deviation: 1.3638923699103092, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['normal', '100000', '22.19539939', '0.702008779'], Mean: 22.194233450424147, Standard deviation: 0.7015607072488583, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['poisson', '10000', '61', ''], Mean: 61.0242, Standard deviation: 7.7661067698042885, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['normal', '100000', '90.09923166', '3.799109021'], Mean: 90.11519566503381, Standard deviation: 3.7866237731834245, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['weibull', '1000', '0.134649389', ''], Mean: 4341.400698642975, Standard deviation: 43941.71224840584, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['normal', '10000', '65.41700512', '0.659237477'], Mean: 65.42229595074463, Standard deviation: 0.6599043442813635, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['uniform', '1000', '0', '6.201970772'], Mean: 3.0825224165041023, Standard deviation: 1.7717022724742997, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['weibull', '1000', '0.503643298', ''], Mean: 2.1228807483137127, Standard deviation: 4.49247996972154, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['uniform', '1000', '0', '35.86740828'], Mean: 17.990559177429688, Standard deviation: 10.257743828905417, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['binomial', '1000', '234', '0.995362745'], Mean: 232.87, Standard deviation: 1.063531851897253, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['normal', '1000', '87.52960967', '36.7240138'], Mean: 88.04612758132437, Standard deviation: 35.4671506999247, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['normal', '10000', '55.74724432', '0.586041172'], Mean: 55.747883891743, Standard deviation: 0.5891002677946107, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,758:INFO:Row: ['uniform', '10000', '0', '1.890749152'], Mean: 0.9430342780001685, Standard deviation: 0.5528475641510411, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,773:INFO:Row: ['normal', '10000', '28.0866383', '34.28591275'], Mean: 28.361778596157876, Standard deviation: 34.08294020792217, Time elapsed: 0.015536 seconds
2023-04-19 11:38:03,773:INFO:Row: ['uniform', '100000', '0', '37.62246714'], Mean: 18.820922906917186, Standard deviation: 10.860548915082056, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['binomial', '100000', '5', '0.702210488'], Mean: 3.50825, Standard deviation: 1.0245057039860734, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['binomial', '1000', '462', '0.21892138'], Mean: 101.383, Standard deviation: 8.981108561864733, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['binomial', '100000', '781', '0.732588326'], Mean: 572.19017, Standard deviation: 12.344269333220982, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['weibull', '10000', '0.000925168', ''], Mean: inf, Standard deviation: nan, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['normal', '10000', '87.9317273', '18.98673854'], Mean: 88.03330588605624, Standard deviation: 18.980844965708524, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['weibull', '1000', '0.12471363', ''], Mean: 31158.870382485704, Standard deviation: 871350.8771510347, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['poisson', '1000', '70', ''], Mean: 69.882, Standard deviation: 8.278651822609765, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['uniform', '1000', '0', '14.46710135'], Mean: 7.1313594812137575, Standard deviation: 4.102402908026763, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['uniform', '100000', '0', '25.23313138'], Mean: 12.620235258196953, Standard deviation: 7.271720543342011, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['weibull', '10000', '0.182786795', ''], Mean: 257.2464314816837, Standard deviation: 3096.3254710410333, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['uniform', '1000', '0', '30.71521086'], Mean: 14.958333012491398, Standard deviation: 8.798160586819948, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['uniform', '10000', '0', '6.364814994'], Mean: 3.2001213712146246, Standard deviation: 1.848854750635507, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['binomial', '1000', '353', '0.536832128'], Mean: 189.593, Standard deviation: 9.355284656278503, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['normal', '1000', '7.930860829', '12.42452297'], Mean: 8.602414343124329, Standard deviation: 12.01640884331725, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['uniform', '10000', '0', '28.73091756'], Mean: 14.39044755635262, Standard deviation: 8.291996828700857, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,776:INFO:Row: ['uniform', '1000', '0', '14.80626126'], Mean: 7.3784344771198995, Standard deviation: 4.189811440108561, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,792:INFO:Row: ['uniform', '100000', '0', '9.914410126'], Mean: 4.960894866571003, Standard deviation: 2.863546611944326, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,792:INFO:Row: ['binomial', '1000', '905', '0.467556752'], Mean: 424.29, Standard deviation: 15.082967214709445, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,792:INFO:Row: ['uniform', '100000', '0', '46.44081'], Mean: 23.253036597283245, Standard deviation: 13.401422646717108, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,792:INFO:Row: ['poisson', '1000', '8', ''], Mean: 8.038, Standard deviation: 2.9056076817079073, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,792:INFO:Row: ['uniform', '100000', '0', '28.66171518'], Mean: 14.341830262623665, Standard deviation: 8.292697066164271, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,792:INFO:Row: ['poisson', '100000', '26', ''], Mean: 26.00534, Standard deviation: 5.092428839404631, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,808:INFO:Row: ['poisson', '10000', '20', ''], Mean: 19.988, Standard deviation: 4.537935213288088, Time elapsed: 0.015674 seconds
2023-04-19 11:38:03,808:INFO:Row: ['binomial', '10000', '647', '0.335538153'], Mean: 216.9988, Standard deviation: 12.180320133723908, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,808:INFO:Row: ['normal', '1000', '87.32717301', '9.97368082'], Mean: 87.15322508397526, Standard deviation: 10.185805568960614, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,808:INFO:Row: ['poisson', '1000', '60', ''], Mean: 59.825, Standard deviation: 7.821149212232177, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,808:INFO:Row: ['binomial', '100000', '469', '0.231299897'], Mean: 108.45521, Standard deviation: 9.147852964269813, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,808:INFO:Row: ['weibull', '100000', '0.835937696', ''], Mean: 1.0977184619379723, Standard deviation: 1.3134068708070197, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,808:INFO:Row: ['weibull', '10000', '0.541788768', ''], Mean: 1.7562124976080529, Standard deviation: 3.353703695388822, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,808:INFO:Row: ['weibull', '10000', '0.082185536', ''], Mean: 2969976465.8516903, Standard deviation: 281726830629.60596, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,808:INFO:Row: ['uniform', '10000', '0', '16.84751748'], Mean: 8.37132961450103, Standard deviation: 4.883158327572043, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,808:INFO:Row: ['uniform', '10000', '0', '4.026725314'], Mean: 2.003080840513106, Standard deviation: 1.1602423228497676, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,824:INFO:Row: ['uniform', '100000', '0', '22.37809169'], Mean: 11.17439464780149, Standard deviation: 6.460074215440744, Time elapsed: 0.016126 seconds
2023-04-19 11:38:03,824:INFO:Row: ['uniform', '10000', '0', '45.64202188'], Mean: 22.84717807425766, Standard deviation: 13.217122382471409, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,824:INFO:Row: ['binomial', '1000', '235', '0.667806036'], Mean: 157.039, Standard deviation: 7.1697614325722165, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,830:INFO:Row: ['uniform', '1000', '0', '30.87544118'], Mean: 15.212448361888432, Standard deviation: 8.627121737563137, Time elapsed: 0.006033 seconds
2023-04-19 11:38:03,830:INFO:Row: ['poisson', '100000', '23', ''], Mean: 22.97953, Standard deviation: 4.787718765664917, Time elapsed: 0.006033 seconds
2023-04-19 11:38:03,831:INFO:Row: ['poisson', '10000', '24', ''], Mean: 24.0289, Standard deviation: 4.905534098342402, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,831:INFO:Row: ['uniform', '10000', '0', '6.7154477'], Mean: 3.3340596202297, Standard deviation: 1.9480499839424101, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,831:INFO:Row: ['normal', '1000', '5.374132152', '0.260868887'], Mean: 5.378839154793301, Standard deviation: 0.2679964109174739, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,831:INFO:Row: ['poisson', '100000', '60', ''], Mean: 59.96101, Standard deviation: 7.755584425425334, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,831:INFO:Row: ['binomial', '10000', '793', '0.384652813'], Mean: 305.0552, Standard deviation: 13.79280801577402, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,846:INFO:Row: ['binomial', '100000', '137', '0.320044446'], Mean: 43.86654, Standard deviation: 5.445002151367802, Time elapsed: 0.015637 seconds
2023-04-19 11:38:03,846:INFO:Row: ['normal', '10000', '37.84638283', '31.2851036'], Mean: 37.33976745423855, Standard deviation: 31.111132571387238, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,846:INFO:Row: ['uniform', '10000', '0', '15.53103531'], Mean: 7.770391605636389, Standard deviation: 4.499403748932864, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,846:INFO:Row: ['normal', '10000', '84.26232978', '49.9428276'], Mean: 83.4510362551419, Standard deviation: 49.802660171710805, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,850:INFO:Row: ['poisson', '10000', '32', ''], Mean: 32.0224, Standard deviation: 5.703656567501238, Time elapsed: 0.004110 seconds
2023-04-19 11:38:03,850:INFO:Row: ['uniform', '10000', '0', '25.53521747'], Mean: 12.811555387818913, Standard deviation: 7.311712894900787, Time elapsed: 0.004110 seconds
2023-04-19 11:38:03,851:INFO:Row: ['uniform', '1000', '0', '31.53980139'], Mean: 16.081239307149936, Standard deviation: 8.889180821669937, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,851:INFO:Row: ['binomial', '100000', '247', '0.580180552'], Mean: 143.29335, Standard deviation: 7.757259553315204, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,851:INFO:Row: ['poisson', '100000', '52', ''], Mean: 51.99549, Standard deviation: 7.194570846124179, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,851:INFO:Row: ['normal', '100000', '92.02830294', '40.2767154'], Mean: 92.039851943427, Standard deviation: 40.25235749312413, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,866:INFO:Row: ['binomial', '100000', '324', '0.554722844'], Mean: 179.73036, Standard deviation: 8.966495093981818, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,866:INFO:Row: ['normal', '100000', '45.0995376', '7.166245673'], Mean: 45.089391857180175, Standard deviation: 7.1590675791526, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,877:INFO:Row: ['poisson', '10000', '24', ''], Mean: 23.9986, Standard deviation: 4.88888515307938, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,877:INFO:Row: ['normal', '1000', '14.27764038', '44.68025594'], Mean: 15.867890684301608, Standard deviation: 44.47846116353399, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,877:INFO:Row: ['poisson', '1000', '69', ''], Mean: 69.179, Standard deviation: 8.078673096493013, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,877:INFO:Row: ['poisson', '100000', '93', ''], Mean: 92.93912, Standard deviation: 9.646774260114103, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,877:INFO:Row: ['weibull', '1000', '0.674230318', ''], Mean: 1.3189954903987209, Standard deviation: 1.891255167811074, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,877:INFO:Row: ['normal', '100000', '87.03372626', '28.39740238'], Mean: 86.99351797499156, Standard deviation: 28.305127803358967, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,877:INFO:Row: ['binomial', '10000', '861', '0.895509726'], Mean: 770.968, Standard deviation: 8.835280187973668, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,877:INFO:Row: ['normal', '100000', '28.59042702', '41.85341434'], Mean: 28.60906727652884, Standard deviation: 41.792698986282055, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,892:INFO:Row: ['weibull', '100000', '0.093668731', ''], Mean: 7056903.201582102, Standard deviation: 317694136.4878014, Time elapsed: 0.015734 seconds
2023-04-19 11:38:03,893:INFO:Row: ['weibull', '10000', '0.730484694', ''], Mean: 1.2140095365498225, Standard deviation: 1.6766292406546504, Time elapsed: 0.000441 seconds
2023-04-19 11:38:03,893:INFO:Row: ['normal', '1000', '78.09305305', '25.53689495'], Mean: 78.50671180528137, Standard deviation: 26.521114769957325, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,893:INFO:Row: ['binomial', '100000', '810', '0.831315854'], Mean: 673.31403, Standard deviation: 10.671484206009023, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,893:INFO:Row: ['weibull', '1000', '0.319757673', ''], Mean: 6.565860021470986, Standard deviation: 26.272712805082875, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,893:INFO:Row: ['weibull', '100000', '0.510925062', ''], Mean: 1.918636726192783, Standard deviation: 4.126064708603931, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,893:INFO:Row: ['poisson', '1000', '58', ''], Mean: 58.138, Standard deviation: 7.611501560139103, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,893:INFO:Row: ['uniform', '100000', '0', '6.271227783'], Mean: 3.13888501597306, Standard deviation: 1.8102052200605512, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,893:INFO:Row: ['weibull', '10000', '0.291922293', ''], Mean: 10.84076837372449, Standard deviation: 67.96997160082056, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,893:INFO:Row: ['weibull', '1000', '0.429951864', ''], Mean: 2.698185723898877, Standard deviation: 7.709138386439449, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,893:INFO:Row: ['poisson', '1000', '59', ''], Mean: 58.814, Standard deviation: 7.603775641087788, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,909:INFO:Row: ['weibull', '100000', '0.025186733', ''], Mean: 1.1256505014121166e+38, Standard deviation: 2.8285442216933213e+40, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,910:INFO:Row: ['binomial', '10000', '93', '0.558928556'], Mean: 51.9405, Standard deviation: 4.731021005026293, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,911:INFO:Row: ['binomial', '10000', '977', '0.429806985'], Mean: 420.002, Standard deviation: 15.633527944773054, Time elapsed: 0.001032 seconds
2023-04-19 11:38:03,912:INFO:Row: ['uniform', '100000', '0', '37.49893492'], Mean: 18.774799127574607, Standard deviation: 10.841238114666682, Time elapsed: 0.001046 seconds
2023-04-19 11:38:03,913:INFO:Row: ['weibull', '1000', '0.018893082', ''], Mean: 4.37708902398712e+47, Standard deviation: 1.376805857669617e+49, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['uniform', '10000', '0', '33.69861669'], Mean: 16.688604566163345, Standard deviation: 9.712704307828705, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['binomial', '100000', '914', '0.089625194'], Mean: 81.89304, Standard deviation: 8.616218402431544, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['binomial', '1000', '322', '0.913266914'], Mean: 293.983, Standard deviation: 4.982640966395231, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['weibull', '100000', '0.051945205', ''], Mean: 1869560893934631.8, Standard deviation: 2.553512684939369e+17, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['normal', '1000', '94.10822319', '33.43322843'], Mean: 93.63788519227305, Standard deviation: 33.66968501314809, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['normal', '1000', '17.40777507', '20.87538849'], Mean: 17.119774858546485, Standard deviation: 21.31860514133323, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['binomial', '10000', '86', '0.581477236'], Mean: 50.0137, Standard deviation: 4.6057043229021986, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['binomial', '10000', '475', '0.264058128'], Mean: 125.4364, Standard deviation: 9.63705115893861, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['poisson', '10000', '27', ''], Mean: 26.9939, Standard deviation: 5.241360776554119, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['normal', '1000', '67.17098509', '25.79926903'], Mean: 65.80981928190371, Standard deviation: 25.327584045805214, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,913:INFO:Row: ['uniform', '100000', '0', '33.83580589'], Mean: 16.991778772474575, Standard deviation: 9.762678703616938, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,929:INFO:Row: ['uniform', '100000', '0', '35.66187284'], Mean: 17.77908803455622, Standard deviation: 10.284539966376132, Time elapsed: 0.000137 seconds
2023-04-19 11:38:03,929:INFO:Row: ['poisson', '100000', '29', ''], Mean: 29.00683, Standard deviation: 5.394877510296225, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,929:INFO:Row: ['normal', '1000', '27.08159235', '29.82462333'], Mean: 26.77556526613961, Standard deviation: 30.890126790814293, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,929:INFO:Row: ['normal', '1000', '5.462991373', '34.28815376'], Mean: 6.329247449494031, Standard deviation: 35.475895029216424, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,929:INFO:Row: ['uniform', '100000', '0', '5.194683012'], Mean: 2.605834800517061, Standard deviation: 1.4989338417711386, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,929:INFO:Row: ['uniform', '1000', '0', '39.07288298'], Mean: 19.642468686617175, Standard deviation: 11.514858453133183, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,929:INFO:Row: ['weibull', '10000', '0.020489592', ''], Mean: 1.2280183913578164e+42, Standard deviation: 1.0639719695988528e+44, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,929:INFO:Row: ['weibull', '10000', '0.191326611', ''], Mean: 177.75182602193627, Standard deviation: 2671.8496586350293, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,929:INFO:Row: ['weibull', '100000', '0.523052374', ''], Mean: 1.857897996559483, Standard deviation: 3.830396086961731, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,945:INFO:Row: ['weibull', '100000', '0.413352416', ''], Mean: 3.0296164824893816, Standard deviation: 8.818260154342354, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,945:INFO:Row: ['binomial', '1000', '353', '0.040463693'], Mean: 14.17, Standard deviation: 3.7249295295347533, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,945:INFO:Row: ['poisson', '10000', '80', ''], Mean: 79.9904, Standard deviation: 8.969309217548473, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,945:INFO:Row: ['poisson', '10000', '15', ''], Mean: 15.0189, Standard deviation: 3.891804567292659, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,945:INFO:Row: ['weibull', '100000', '0.322960622', ''], Mean: 6.913428382415491, Standard deviation: 33.31096701497669, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,960:INFO:Row: ['normal', '10000', '83.56702064', '44.85823305'], Mean: 83.49570626219567, Standard deviation: 45.004810998198884, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,960:INFO:Row: ['uniform', '10000', '0', '27.3694151'], Mean: 13.698204045960388, Standard deviation: 7.886744888394771, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,960:INFO:Row: ['binomial', '100000', '115', '0.27598412'], Mean: 31.72717, Standard deviation: 4.779411448191086, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,960:INFO:Row: ['uniform', '100000', '0', '5.042780453'], Mean: 2.5242165947483732, Standard deviation: 1.4586842045313886, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,960:INFO:Row: ['binomial', '1000', '237', '0.173130638'], Mean: 41.106, Standard deviation: 5.731035159550149, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,960:INFO:Row: ['weibull', '100000', '0.352870863', ''], Mean: 4.8216430002977715, Standard deviation: 18.95948978388255, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,977:INFO:Row: ['weibull', '100000', '0.237828596', ''], Mean: 32.750392717699974, Standard deviation: 282.03450663255103, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,977:INFO:Row: ['weibull', '10000', '0.207272218', ''], Mean: 86.79026414669971, Standard deviation: 885.7212714014836, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,993:INFO:Row: ['normal', '1000', '71.46137272', '42.21573506'], Mean: 73.15730707604523, Standard deviation: 41.574695105185846, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,993:INFO:Row: ['poisson', '100000', '85', ''], Mean: 85.01576, Standard deviation: 9.241221327422041, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,993:INFO:Row: ['poisson', '10000', '79', ''], Mean: 78.9308, Standard deviation: 8.884121304889977, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,993:INFO:Row: ['weibull', '100000', '0.707155212', ''], Mean: 1.2594455506359452, Standard deviation: 1.8206206175684942, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,993:INFO:Row: ['normal', '10000', '28.76465213', '1.79744991'], Mean: 28.777939900347434, Standard deviation: 1.7758177600024554, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,993:INFO:Row: ['poisson', '1000', '17', ''], Mean: 16.98, Standard deviation: 4.132505293402538, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,993:INFO:Row: ['uniform', '100000', '0', '29.06034481'], Mean: 14.54549281871319, Standard deviation: 8.39549703117599, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,993:INFO:Row: ['binomial', '10000', '860', '0.530310044'], Mean: 455.6474, Standard deviation: 14.699846027765053, Time elapsed: 0.000000 seconds
2023-04-19 11:38:03,993:INFO:Row: ['uniform', '1000', '0', '43.20390436'], Mean: 21.161167081930454, Standard deviation: 12.583942474763981, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,009:INFO:Row: ['poisson', '1000', '61', ''], Mean: 61.149, Standard deviation: 7.977518348458999, Time elapsed: 0.015881 seconds
2023-04-19 11:38:04,009:INFO:Row: ['uniform', '10000', '0', '8.446504264'], Mean: 4.172130161172044, Standard deviation: 2.4473572622857653, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,009:INFO:Row: ['binomial', '100000', '327', '0.693242129'], Mean: 226.69636, Standard deviation: 8.35167784043422, Time elapsed: 0.016393 seconds
2023-04-19 11:38:04,010:INFO:Row: ['weibull', '100000', '0.622548109', ''], Mean: 1.446921441307006, Standard deviation: 2.439643519138225, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,010:INFO:Row: ['weibull', '10000', '0.871480793', ''], Mean: 1.0549001676835732, Standard deviation: 1.2134388007819272, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,027:INFO:Row: ['binomial', '1000', '400', '0.786901749'], Mean: 315.061, Standard deviation: 8.629094911982369, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,027:INFO:Row: ['poisson', '100000', '84', ''], Mean: 84.03082, Standard deviation: 9.1532371392639, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,027:INFO:Row: ['binomial', '10000', '433', '0.256960376'], Mean: 111.3132, Standard deviation: 9.107464288153976, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,027:INFO:Row: ['normal', '100000', '10.06089838', '23.26380163'], Mean: 10.084057040717619, Standard deviation: 23.261992154943176, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['normal', '100000', '54.48941788', '6.530155385'], Mean: 54.48800055976323, Standard deviation: 6.518230325755158, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['normal', '10000', '17.16094452', '22.89401246'], Mean: 17.189699467338432, Standard deviation: 23.086364269524395, Time elapsed: 0.000000 seconds
